"","logFC","logCPM","F","PValue","FDR"
"ENSMUSG00000025588.5",8.15286676072728,-1.05261980096276,42.3796883585643,0.00151535951988328,0.00968507299169894
"ENSMUSG00000114016.2",-2.24658906673196,0.912445746154179,31.7525937713158,0.00151800645110485,0.00969076109044445
"ENSMUSG00000026580.17",-2.49711937659113,2.62023112163563,31.741269952661,0.00151936050197298,0.00969566456851016
"ENSMUSG00000090272.10",-2.57240047058397,1.93072867127588,31.6775110644535,0.00152701495158009,0.00973390246382608
"ENSMUSG00000048373.9",-9.79666045959017,0.587180624002249,42.2298079441842,0.001527117350341,0.00973390246382608
"ENSMUSG00000064023.5",5.0757589019144,-1.01540279207898,31.671390318356,0.00152775249639751,0.00973420121597599
"ENSMUSG00000048216.14",2.6268705848496,-0.175489752731632,31.6015490538284,0.00153620239104622,0.00978427288862273
"ENSMUSG00000020334.7",-1.90471894849981,0.923499753881407,31.589545528117,0.00153766099902938,0.00978979474834135
"ENSMUSG00000106028.2",-3.27917964044861,-0.0210752398984121,31.5571302305729,0.00154160927593269,0.00981115718802239
"ENSMUSG00000113841.2",-1.84777753699614,0.774881292180604,31.5158088210277,0.00154666216915815,0.00983574900578781
"ENSMUSG00000063594.6",3.19947170797254,1.46635520378905,31.4870521057732,0.00155019179096516,0.0098522731213528
"ENSMUSG00000031758.11",2.04310444511182,0.928955202025403,31.4842754101617,0.00155053317899419,0.0098522731213528
"ENSMUSG00000114598.2",-5.02651594351959,-0.759482597143105,31.4780142446317,0.001551303345939,0.0098522731213528
"ENSMUSG00000116793.2",-2.02342040881213,1.22489682920121,31.4464912802582,0.00155518872875552,0.00987100417902478
"ENSMUSG00000031098.19",7.48965865118779,-1.64088796480527,41.8450937447005,0.00155789647467279,0.00988089757697268
"ENSMUSG00000025478.16",7.45309402132616,-1.67162196023536,41.8445360667961,0.00155794172830856,0.00988089757697268
"ENSMUSG00000075590.5",-1.07407915237453,5.42002344135104,31.3941656452094,0.00156166714977434,0.00989649139717878
"ENSMUSG00000042766.18",1.57121009479496,3.13677729193786,31.3799596805965,0.00156343225896022,0.00990042500248442
"ENSMUSG00000104519.2",-7.50958091845285,-1.48775884591722,41.7626036035992,0.00156461058690378,0.00990042500248442
"ENSMUSG00000039200.17",-7.78469132943351,-1.25531518731332,41.7471751636987,0.00156587090915346,0.00990461236000086
"ENSMUSG00000074622.5",3.65882943044772,-0.541371837321199,31.3326646841977,0.00156932812662913,0.00991889706315213
"ENSMUSG00000055200.8",1.03854670530671,2.96709736778596,31.3194842158458,0.00157097655966322,0.00992552467840673
"ENSMUSG00000039084.9",-2.96081297507737,-0.28974126352812,31.2813384141506,0.00157576047919033,0.00995194986609254
"ENSMUSG00000058952.13",3.1602234961555,-0.421908598852735,31.2452677966396,0.00158030221641026,0.00997682593473503
"ENSMUSG00000105681.2",-7.80940947947487,-1.23407279175774,41.5321102088001,0.00158359021321348,0.00998996083036351
"ENSMUSG00000033595.8",-3.3917063076062,-0.821279973938181,31.1801652224067,0.00158854417520356,0.010010118124119
"ENSMUSG00000040701.17",-1.05088386729898,3.68724573355471,31.1583717018308,0.00159131616061362,0.0100124379414464
"ENSMUSG00000017861.12",-1.11395379667815,2.91483990813065,31.1263610015759,0.00159539952778358,0.0100153520126688
"ENSMUSG00000006586.16",1.01094485999336,3.04159737202802,31.1257027278618,0.0015954836469085,0.0100153520126688
"ENSMUSG00000027560.5",3.67372498139244,-1.3981138332907,31.1054597448649,0.00159807336583241,0.0100278043171896
"ENSMUSG00000020609.15",-4.83912614826787,-0.0757380982728994,31.0945306366189,0.00159947389929674,0.0100300977244681
"ENSMUSG00000047649.10",1.26155745682575,3.84738538271547,31.0931482252084,0.00159965116908632,0.0100300977244681
"ENSMUSG00000006154.14",1.86989282517435,1.52173096867041,31.073276270999,0.00160220232265901,0.0100422885731207
"ENSMUSG00000047033.3",2.16088852846801,1.2675364424355,31.0605714999434,0.00160383622896792,0.0100487232414737
"ENSMUSG00000121135.1",-1.74860496540589,1.44547241058323,31.0216097906829,0.00160886094618104,0.0100687678050143
"ENSMUSG00000105368.2",-2.50378156777807,0.315946688084488,30.9762253872484,0.00161474074471669,0.0100918532004905
"ENSMUSG00000030670.17",2.67826015927645,0.290894282036024,30.9328823855678,0.0016203831239957,0.0101179168123611
"ENSMUSG00000053925.6",-2.03844194658941,0.403574590641869,30.8722434339897,0.00162832174708649,0.0101507604948948
"ENSMUSG00000070469.13",2.73076370434553,8.85757734632064,30.8692858114678,0.00162871028669522,0.0101507604948948
"ENSMUSG00000097267.3",-1.8205698586055,1.97620854355715,30.8295107715384,0.00163394764491849,0.0101719080814395
"ENSMUSG00000034825.15",5.03080568647436,-1.05530910811585,30.802962900493,0.00163745595384724,0.0101899148808989
"ENSMUSG00000020062.8",5.28160493891856,0.585645417730928,30.7713207014296,0.00164165074808378,0.0102083408224511
"ENSMUSG00000028445.8",8.35902157748828,-0.862891705477021,40.8297413167853,0.00164348207158239,0.0102108158740069
"ENSMUSG00000032718.5",3.15947816969785,1.90238520806037,30.7256016217084,0.00164773731757461,0.0102308102791396
"ENSMUSG00000099759.2",7.74629996328101,-1.41781493185305,40.7579511431207,0.00164978389137433,0.0102320294264326
"ENSMUSG00000061787.16",1.03628787612699,8.40497702757665,30.578385012693,0.00166754400714629,0.0103150843686915
"ENSMUSG00000034040.18",7.4881494952821,-1.64139492794796,40.535573158324,0.00166952352931855,0.0103196136868263
"ENSMUSG00000021798.15",1.68549978414663,2.59813982320138,30.5567937600309,0.00167047584494026,0.0103206561190608
"ENSMUSG00000085311.2",-2.72747478818455,-0.0990149786622367,30.5514772394178,0.00167119883112773,0.0103206561190608
"ENSMUSG00000031214.14",-1.11240139437364,4.44790052493727,30.5233297918473,0.00167503359520447,0.01033822487872
"ENSMUSG00000060981.8",2.20436395938479,0.21836851253706,30.5094312530627,0.00167693148261797,0.0103460795089037
"ENSMUSG00000005465.10",3.54185987115939,-0.626663620515058,30.4878285789876,0.00167988714787959,0.0103604519701691
"ENSMUSG00000110411.2",3.47054604312098,0.471481590222111,30.4479605611875,0.00168536032078509,0.0103864645169575
"ENSMUSG00000003411.11",-1.4155295769521,3.28570807095257,30.4270266397402,0.00168824379840425,0.0103926228170369
"ENSMUSG00000118394.2",5.85667990141425,-1.0950858157706,30.3086129692998,0.00170468007998916,0.0104701978859745
"ENSMUSG00000016356.19",-1.13132579776283,4.26166637407318,30.2969697164393,0.00170630783113172,0.0104701978859745
"ENSMUSG00000110580.2",-4.22032950135584,-0.980992918426286,30.295307510015,0.00170654038185007,0.0104701978859745
"ENSMUSG00000098488.8",-1.99010300756143,0.648219317469786,30.2611475577939,0.00171132899419432,0.0104840284586943
"ENSMUSG00000042462.5",1.11598776969047,2.81856346532992,30.2550517472273,0.00171218542017636,0.0104853930968387
"ENSMUSG00000035293.14",-1.23882095972284,5.16854285218791,30.230939465073,0.00171557872043817,0.0105022867506809
"ENSMUSG00000100281.2",-2.88525854608766,-0.724952661642137,30.2210815324457,0.00171696862780276,0.0105069082412176
"ENSMUSG00000051805.2",-2.4412261863788,0.154187805906391,30.2009763825642,0.00171980803471885,0.0105193418503214
"ENSMUSG00000100826.7",-1.53832929075138,3.23529297666948,30.1961964632821,0.00172048402301333,0.0105193418503214
"ENSMUSG00000091478.3",1.03590522826372,4.25040426071279,30.190562775134,0.0017212812131052,0.0105193418503214
"ENSMUSG00000036242.16",5.00788276375927,-1.07563508832282,30.1887110743294,0.00172154334505773,0.0105193418503214
"ENSMUSG00000021662.12",1.30582472492136,4.81846002081283,30.1804787103885,0.00172270939280942,0.0105219903546963
"ENSMUSG00000110391.3",-2.33234354131137,0.00601484922599779,30.1510920781715,0.00172688046000073,0.010535510412477
"ENSMUSG00000043924.17",3.57115205072419,-1.2082819339964,30.1454404465213,0.00172768419833746,0.010535510412477
"ENSMUSG00000034059.15",-1.13729861520251,2.53591094081539,30.1368454851291,0.00172890748417381,0.0105371020775779
"ENSMUSG00000024338.16",2.50363893537647,0.877819489536867,30.1115342479573,0.00173251671418008,0.0105513264886043
"ENSMUSG00000035878.14",1.65534943781574,2.96755840853725,30.0813825999228,0.00173682941782972,0.0105736999178912
"ENSMUSG00000031860.18",-1.30341025752743,2.67263472875872,30.0741448211965,0.00173786681663179,0.0105761243894101
"ENSMUSG00000000942.11",1.26948400488084,2.07313804233307,30.0419182899921,0.00174249602773812,0.0105995714595843
"ENSMUSG00000030922.13",1.45267437993332,1.81532721990306,30.0384113862507,0.00174300078210727,0.0105995714595843
"ENSMUSG00000048582.8",3.75806846691934,0.309413129870896,29.9799685372043,0.00175144162790358,0.0106355204861965
"ENSMUSG00000020875.10",-1.38931380442108,1.89934434578988,29.9752467370403,0.00175212599536906,0.0106355204861965
"ENSMUSG00000028647.14",1.16451380246221,2.95444674389741,29.9654104216123,0.00175355280692296,0.0106390281843983
"ENSMUSG00000090257.2",3.16212611647394,0.333690051608035,29.9488432524188,0.00175595950629872,0.0106444939302462
"ENSMUSG00000070527.4",-1.91388420930325,0.622033718290887,29.9341065895026,0.00175810403052697,0.0106522692761368
"ENSMUSG00000030868.7",1.00464727310093,5.46836835939912,29.8824599109464,0.00176564772453032,0.0106858541740762
"ENSMUSG00000103558.2",-2.12675222704331,0.391049033418208,29.8784844331037,0.00176623020282216,0.0106858541740762
"ENSMUSG00000085936.9",-2.28399194167543,0.139936676773873,29.8569184790163,0.00176939451450892,0.0106971761167626
"ENSMUSG00000031169.14",-1.22506831477515,3.16368177364664,29.8414591836893,0.00177166751452845,0.0106987570940979
"ENSMUSG00000017499.16",-1.21186996701754,2.59897652044603,29.8389696894519,0.00177203391573855,0.0106987570940979
"ENSMUSG00000043889.7",1.11987131732529,2.89626528184598,29.8375542013741,0.00177224229134722,0.0106987570940979
"ENSMUSG00000089774.3",1.64862269985523,7.15540649432079,29.8284356434197,0.00177358543622476,0.010702960690449
"ENSMUSG00000074240.6",-4.7704415827856,2.2843530446697,29.8221759913183,0.00177450826406463,0.0107046256819094
"ENSMUSG00000044881.8",1.18006207850651,2.57869472352636,29.7823216227376,0.00178039898274384,0.010728427519105
"ENSMUSG00000040840.8",-1.20864620348355,3.27266141438109,29.6865125374871,0.00179466834859874,0.0107974972738052
"ENSMUSG00000038894.8",-1.27592493690625,4.25611890368196,29.6541611002993,0.00179952141180564,0.0108200148259985
"ENSMUSG00000022686.15",-7.42144842977243,-1.56343148698754,39.1099080667505,0.00180440742136742,0.010843607484522
"ENSMUSG00000056268.16",-1.56724804194631,5.35343491091361,29.615056389841,0.00180541116938768,0.010843607484522
"ENSMUSG00000024292.16",2.57833318461538,0.803008642388199,29.6097019100889,0.00180621965509628,0.0108445270801445
"ENSMUSG00000035189.18",5.0195478940936,-0.203820205362469,29.6042902003129,0.00180703727778528,0.0108454694495299
"ENSMUSG00000049511.6",1.90001614943292,1.22980201426751,29.5886048668948,0.00180940989929907,0.0108518686494026
"ENSMUSG00000090136.5",1.11275681140342,3.5783721568691,29.5467522596085,0.00181576125342472,0.0108788466668619
"ENSMUSG00000060924.16",-3.57989262172511,0.537343075022267,29.5416477550743,0.00181653794286211,0.0108788466668619
"ENSMUSG00000020044.14",1.57586027300904,10.7062633328363,29.4970683568025,0.00182334010122515,0.0109129380220242
"ENSMUSG00000014361.6",1.25440202224946,4.94662154390006,29.4913898844999,0.00182420901486184,0.0109129380220242
"ENSMUSG00000071604.6",-1.66171674227266,1.42721484463731,29.4848271342455,0.00182521393481825,0.0109150036065911
"ENSMUSG00000025735.14",-2.18976889967951,0.741625142128467,29.4489767832641,0.00183071669909892,0.0109325046200826
"ENSMUSG00000104406.2",-4.90279645566165,-0.867777944770353,29.2982966733724,0.00185409096710214,0.0110337053301245
"ENSMUSG00000055692.22",-2.23461072962743,1.07951660792572,29.2276256521888,0.00186519240951636,0.0110729376848047
"ENSMUSG00000104154.2",-2.16709589566118,0.151871300684263,29.2160777221149,0.00186701493567445,0.0110729376848047
"ENSMUSG00000091119.3",-2.73574005693206,2.89131211640467,29.1895147156287,0.00187121629880182,0.0110938789309472
"ENSMUSG00000042200.4",-2.6046433131905,0.690502594414603,29.1807786147449,0.00187260083567234,0.0110981110415008
"ENSMUSG00000104167.2",-7.45478799422482,-1.5364841034926,38.2534155352955,0.00189298436474328,0.0111908582648828
"ENSMUSG00000021209.13",-2.14110979826041,0.732669036134374,29.0190160851754,0.00189848897835775,0.0112113836991027
"ENSMUSG00000104063.2",1.99930986388146,0.869060830837772,29.0064406026333,0.00190052168368784,0.0112193836246817
"ENSMUSG00000026885.14",1.43926005612304,1.71390574996559,28.9432377421969,0.00191078234161547,0.0112638815129003
"ENSMUSG00000047363.5",7.26171124904756,-1.83342872492069,38.0070255822066,0.00191960760093078,0.0112957848408967
"ENSMUSG00000028348.8",2.9718670445474,-0.193506984406253,28.8300542901366,0.00192934438957355,0.0113248888308881
"ENSMUSG00000042549.12",1.6195000188002,1.67796615985102,28.7895197288681,0.00193605111613188,0.0113602261768207
"ENSMUSG00000040213.14",2.21783053999635,1.38353487178669,28.7721850356145,0.00193892885155532,0.0113730789460071
"ENSMUSG00000054520.16",1.20107321381328,3.14049122327092,28.7642617020309,0.00194024612468596,0.0113767727233092
"ENSMUSG00000044447.6",-1.08003995815692,6.66048437538271,28.7589854215732,0.00194112398776999,0.0113778882839639
"ENSMUSG00000107096.4",-1.63120152653737,1.30627562716701,28.7336399227738,0.00194534841814218,0.0113986119953961
"ENSMUSG00000024164.16",-1.53098776779364,7.15721847578771,28.7239118215287,0.00194697312703166,0.011404093569201
"ENSMUSG00000052504.8",8.93051334919399,-0.321466336415388,37.7194818298748,0.00195135453496981,0.0114186215395974
"ENSMUSG00000106139.3",-4.82221436206125,0.434074289073279,28.6967232839827,0.00195152364259271,0.0114186215395974
"ENSMUSG00000037563.16",1.00272859451573,8.74814586406193,28.6908540580787,0.00195250784852416,0.0114203419475183
"ENSMUSG00000057594.13",1.09119591525837,4.96758322432021,28.6430879890484,0.00196054262607366,0.0114592366067259
"ENSMUSG00000043015.16",-1.05174024849433,2.77274134873109,28.6034372533723,0.00196724618717656,0.0114815074937454
"ENSMUSG00000037434.8",1.06366564958649,3.87728542614253,28.5809410691432,0.00197106324533448,0.0114900265289302
"ENSMUSG00000029334.15",2.57083672402705,2.8929165205339,28.5446991781598,0.00197723363206631,0.0115111769777921
"ENSMUSG00000047428.15",3.16530743651588,1.0713392988956,28.5423240595608,0.0019776389175629,0.0115111769777921
"ENSMUSG00000039349.6",3.20887328390135,3.57744385727793,28.5376185425522,0.0019784421881767,0.0115111769777921
"ENSMUSG00000121137.1",-2.84323028013831,-0.180508789322252,28.5353164474386,0.00197883533496259,0.0115111769777921
"ENSMUSG00000109608.2",3.90149375003079,-1.20827360011433,28.5333670051218,0.00197916833878156,0.0115111769777921
"ENSMUSG00000024085.14",1.51044876375049,8.24726344364341,28.5160469284071,0.00198213027296236,0.0115200274590201
"ENSMUSG00000038485.7",1.01012024428681,5.40919259048502,28.5140657929579,0.00198246945065993,0.0115200274590201
"ENSMUSG00000062382.10",1.20500111408026,3.7300765752262,28.4418074365176,0.00199489397250292,0.0115741621889922
"ENSMUSG00000106099.2",-1.15540531511233,2.65555463252915,28.4262977720713,0.00199757446173637,0.0115856518115499
"ENSMUSG00000028811.13",1.33542748966443,5.84288988694168,28.4096365501257,0.00200045938042525,0.011594256170892
"ENSMUSG00000050541.15",1.81854302928748,3.24491302064324,28.3955826604895,0.00200289720122786,0.0116043207243408
"ENSMUSG00000108181.2",-1.19927268050675,2.45171350933461,28.3033018985468,0.00201900429023132,0.0116793873558619
"ENSMUSG00000046761.14",1.47164946874917,3.92603005552266,28.296933897448,0.00202012221684403,0.0116793873558619
"ENSMUSG00000102684.3",-8.11743307114219,-0.965708303639545,37.0579397976506,0.00202728070121079,0.0117039074820713
"ENSMUSG00000027534.17",1.06402954396779,2.84355120932289,28.2521410226045,0.00202800938897016,0.0117039074820713
"ENSMUSG00000094936.9",-1.27057889320242,2.38692841713805,28.2489459890192,0.00202857355765882,0.0117039074820713
"ENSMUSG00000073555.2",5.07385845531788,-1.01621324933504,28.2229125340139,0.0020331783513308,0.0117182174083841
"ENSMUSG00000057337.15",3.3310365957141,-0.822342818286624,28.2178212660225,0.00203408054005659,0.0117193352006673
"ENSMUSG00000110030.2",-7.31851364313607,-1.6467132295807,36.9723745640437,0.00203740602568257,0.0117303262028425
"ENSMUSG00000048040.9",1.53960165340644,2.48270792040985,28.1700571435618,0.00204257081849253,0.0117477995598178
"ENSMUSG00000040594.20",-1.12923312677935,2.58476009115323,28.1408988736026,0.0020477773096511,0.0117696461293829
"ENSMUSG00000039396.12",-1.71805012206032,2.50480784481801,28.1259801325172,0.0020504481111411,0.0117792159890705
"ENSMUSG00000025089.16",5.49221592662036,1.9587756201392,28.1055439697773,0.0020541142826235,0.0117792159890705
"ENSMUSG00000042246.6",-1.81243458929731,2.51144018823342,28.1049757030408,0.00205421635372037,0.0117792159890705
"ENSMUSG00000020857.12",1.91677046171505,0.839015089270644,28.103731165523,0.00205443991928793,0.0117792159890705
"ENSMUSG00000014786.9",-1.3217880700905,3.90768802257865,28.0990619091482,0.00205527898495184,0.01177994505161
"ENSMUSG00000066800.12",-1.33425689746469,2.4574613258578,28.0900314292169,0.00205690307321623,0.0117810921261713
"ENSMUSG00000021697.13",-1.59798922450613,1.08597897815707,28.0124677261727,0.00207092399851029,0.0118286432182774
"ENSMUSG00000055799.14",1.05052061022112,5.1965016921597,27.9877454537101,0.00207542001482747,0.0118461452174371
"ENSMUSG00000104950.2",-1.88044906302826,0.880689240205305,27.9744759981363,0.00207783863558147,0.0118558606561954
"ENSMUSG00000095123.2",-1.40711526989074,3.18974953938426,27.9674631087904,0.00207911840737426,0.0118590735218276
"ENSMUSG00000085794.6",-8.1228582774262,-0.947077076628691,36.5876092066467,0.00208383555511351,0.011877790882006
"ENSMUSG00000023019.13",1.77145855025906,0.812342721181152,27.9205667055195,0.00208770381900401,0.0118957421119351
"ENSMUSG00000025784.6",4.85905268836991,2.8519313399745,27.9149940799015,0.00208872718315705,0.011897476316592
"ENSMUSG00000023885.10",-1.34777273323316,7.01100776327096,27.8761124256092,0.00209588630409122,0.0119259390212508
"ENSMUSG00000029669.15",-1.49803344021228,3.46498021699074,27.8476661418371,0.00210114495858587,0.0119517516774563
"ENSMUSG00000055305.16",1.12346306807118,2.48312320298252,27.8367567040537,0.00210316642195494,0.0119550308430396
"ENSMUSG00000120514.1",-4.15845678919356,-1.03395409145423,27.7780551133962,0.0021140886335439,0.0119860844129708
"ENSMUSG00000052516.20",7.74301504861336,-1.41902822427243,36.3425119676857,0.00211419783405539,0.0119860844129708
"ENSMUSG00000048200.13",1.21484796320151,2.24326576228598,27.7620246867855,0.00211708458782516,0.0119929471669781
"ENSMUSG00000024516.14",1.01229966102624,4.63786553606251,27.74467716761,0.0021203331441284,0.0120030178907755
"ENSMUSG00000083678.4",1.27664171156361,1.91788872688137,27.7444461990068,0.00212037644139704,0.0120030178907755
"ENSMUSG00000104156.3",-2.77502448520667,0.593219174395662,27.7409151674407,0.0021210385152975,0.0120030178907755
"ENSMUSG00000069892.10",1.32112505721969,7.48660296756592,27.7102586773127,0.00212679837870513,0.0120177078500241
"ENSMUSG00000099375.2",7.45488776967115,-1.67102717705732,36.2158448090031,0.00213013569951049,0.0120298141364505
"ENSMUSG00000120788.1",1.99791889723496,2.02032883199934,27.678141938349,0.00213285522657878,0.0120410629253494
"ENSMUSG00000108350.2",-1.23743324274745,3.04692274309389,27.6669941459318,0.0021349630052405,0.0120447435553067
"ENSMUSG00000078877.12",-1.5138040505079,2.46829641320946,27.5761677904407,0.0021522411172857,0.0121128809502313
"ENSMUSG00000078490.11",4.31415127192141,-0.852384170255319,27.5719215895825,0.00215305348485025,0.0121128809502313
"ENSMUSG00000036764.13",2.35456598766116,0.658919054595973,27.5702953622287,0.00215336471811162,0.0121128809502313
"ENSMUSG00000112990.2",-2.3960755525967,-0.0718681632277227,27.5696027393307,0.00215349729318895,0.0121128809502313
"ENSMUSG00000107251.2",7.77194873723446,-1.39343277277288,35.9882272682121,0.00215920709228743,0.0121318844672598
"ENSMUSG00000045573.10",7.49041292497936,-1.64063445382738,35.9762546756698,0.00216075179014892,0.0121364425904936
"ENSMUSG00000112964.3",-1.16511668683848,4.86219282505077,27.5187497842261,0.00216326118843391,0.0121464142806297
"ENSMUSG00000058420.9",1.08910289352381,4.92952013123844,27.5097716287244,0.00216499120852962,0.0121520045887176
"ENSMUSG00000040209.13",-1.08875950763423,6.44980401546291,27.5031066955639,0.00216627669460377,0.0121550968008168
"ENSMUSG00000029093.15",-1.31529854567774,3.60460529069832,27.4923189528863,0.00216835953987438,0.0121574701775143
"ENSMUSG00000022945.13",-1.20575880164535,3.75140306291832,27.4922359472693,0.00216837557665672,0.0121574701775143
"ENSMUSG00000080982.2",-7.6049581513716,-1.41111907766059,35.913270601714,0.00216890384746615,0.0121574701775143
"ENSMUSG00000079697.3",-2.1831672101844,0.591433116569432,27.4810671214598,0.00217053486508126,0.0121624925203182
"ENSMUSG00000066721.4",3.47196031861807,-1.55962108725484,27.4646050268508,0.00217372279569045,0.0121721120474754
"ENSMUSG00000056895.5",-7.47088261882492,-1.51628433592591,35.8558299428753,0.00217637652734945,0.0121787292519619
"ENSMUSG00000026096.15",-1.30960694756025,1.82288108043365,27.4390827927796,0.00217867773191026,0.0121874849323594
"ENSMUSG00000020902.13",1.12139575121274,2.57023871424144,27.4163310062769,0.00218310764626141,0.0122040142644215
"ENSMUSG00000040473.16",-1.03943318925503,3.19545919449218,27.3956624142452,0.00218714247635642,0.012222440579625
"ENSMUSG00000026077.16",2.48881737040215,-0.426797136777383,27.3636243635261,0.00219341668390324,0.0122409665661204
"ENSMUSG00000087574.3",-1.68500948598372,1.8119218565424,27.3390289524819,0.00219824981889753,0.0122634738901382
"ENSMUSG00000003526.13",-2.43341320713648,1.03505176243648,27.2934777427884,0.00220723885035976,0.0122952173766471
"ENSMUSG00000049148.9",7.13403553071973,-1.9395360601312,35.6132651539186,0.00220833903688858,0.0122952173766471
"ENSMUSG00000022367.8",7.13403553071973,-1.9395360601312,35.6132651539186,0.00220833903688858,0.0122952173766471
"ENSMUSG00000050234.8",-2.04611945483426,0.724631716246295,27.1717941119819,0.00223149593641541,0.012399114593642
"ENSMUSG00000043257.16",1.02884920830282,3.76225699239809,27.1650580103227,0.00223284921893005,0.0124024692936004
"ENSMUSG00000113776.2",-7.29293204562101,-1.67186919809291,35.3919669993464,0.00223808355404982,0.012427372002974
"ENSMUSG00000030030.6",2.14543637959847,0.596689672331985,27.0919051105738,0.00224761710071334,0.0124761221621951
"ENSMUSG00000022802.3",-1.4841421500442,3.07996368689321,27.043730798188,0.00225741432710034,0.0125179071281935
"ENSMUSG00000086560.2",-1.44963305472375,2.18592813350582,27.0013081501368,0.0022660895405067,0.012561803560055
"ENSMUSG00000048232.13",-1.05262402172723,5.17040505857156,26.9942591633417,0.00226753537217405,0.0125656087754065
"ENSMUSG00000004267.17",-1.28118393513881,3.97625954649008,26.9557078369899,0.00227546473942893,0.012594331662269
"ENSMUSG00000070737.11",1.05420772012805,3.14545275258168,26.9505705975032,0.00227652420389476,0.012594331662269
"ENSMUSG00000004892.14",3.63936476816652,1.95052626329333,26.9142793528973,0.00228402759514617,0.0126150830159047
"ENSMUSG00000062488.10",2.60537963218223,4.75791950861436,26.8958343992241,0.00228785395407215,0.012627458098076
"ENSMUSG00000084834.2",-1.37743019440472,2.20526683488487,26.8077889869967,0.00230623826414517,0.0126863019115411
"ENSMUSG00000039942.16",2.25820364683019,-0.00515589832755,26.8073434138921,0.00230633180733287,0.0126863019115411
"ENSMUSG00000090509.3",-7.18207463106898,-1.76126797824216,34.8952639573335,0.00230694883977925,0.0126863019115411
"ENSMUSG00000032243.9",-1.76379272717346,3.53356232695091,26.7971726414359,0.00230846844043688,0.0126904409581093
"ENSMUSG00000066107.7",3.37382274349268,-0.76957976708048,26.7887982352941,0.00231022970304627,0.0126959053126226
"ENSMUSG00000031927.10",7.13312874594301,-1.93980275657264,34.7368681600773,0.0023295420846012,0.0127850523628179
"ENSMUSG00000047819.4",7.37870658741336,-1.73451675865767,34.7206632596422,0.00233187120292653,0.0127935917754726
"ENSMUSG00000067279.4",1.38230518689206,3.65025991776051,26.6486638971376,0.00233997260354228,0.012815769286753
"ENSMUSG00000085526.3",-5.03543920519576,-1.5089651603753,26.6208054883622,0.00234594682828695,0.0128399965991717
"ENSMUSG00000087535.3",2.38288741226998,2.67081236139306,26.6180580910987,0.00234653711947151,0.0128399965991717
"ENSMUSG00000033880.12",1.67252512404101,6.80198963370828,26.6103093037155,0.00234820306139541,0.0128448648122016
"ENSMUSG00000023094.15",1.29165817009484,3.16554158454601,26.6033981696289,0.00234969025783695,0.0128487523781983
"ENSMUSG00000031981.8",-7.18401170118542,-1.76060215872829,34.5810654932734,0.00235207305819411,0.0128532869530838
"ENSMUSG00000025701.13",3.94714245743031,-0.888805741628577,26.5759987895027,0.00235559879454068,0.0128640571792952
"ENSMUSG00000087340.2",4.71064032244502,-1.34614502698768,26.5714855289034,0.00235657397604269,0.0128651367804614
"ENSMUSG00000006362.17",-4.56559523986123,-0.318884657175716,26.5551020273397,0.00236011853884823,0.0128802379493145
"ENSMUSG00000098905.3",-1.26463700154284,2.52761989832984,26.5450348507965,0.00236230013177388,0.012886050589058
"ENSMUSG00000021806.5",1.78891803450001,5.97000602081146,26.5430013403427,0.00236274113054945,0.012886050589058
"ENSMUSG00000044150.13",-1.00257818711132,4.19714064852492,26.5261277085036,0.00236640472622358,0.012901778914274
"ENSMUSG00000026156.9",-1.96798297417864,0.531423444429367,26.5120031276403,0.00236947733689871,0.0129142758543027
"ENSMUSG00000074227.13",1.35377936236375,2.72078561778576,26.5072167856604,0.00237051976001359,0.0129157031507886
"ENSMUSG00000027833.17",-2.4022679232281,0.571889966794251,26.4749697011062,0.00237755902276353,0.0129412727466014
"ENSMUSG00000027676.12",-1.1558257138618,3.10646795334633,26.4701233567905,0.00237861937191491,0.0129427868290286
"ENSMUSG00000047842.8",4.00156866982815,3.48985967133378,26.4558463353163,0.00238174679894237,0.0129555438139709
"ENSMUSG00000001763.15",7.38137053900934,-1.73365755021274,34.3603078642951,0.00238453037440266,0.0129632213825661
"ENSMUSG00000052760.17",3.26867976760615,-0.874687129854807,26.4326141828189,0.00238684773059132,0.0129704989813119
"ENSMUSG00000036186.6",1.23305923068525,2.32887397106384,26.4174959046275,0.00239017506101503,0.0129831883844397
"ENSMUSG00000089922.3",-4.67314086368544,-1.06157339543801,26.3702101025386,0.00240062246509656,0.0130154324803253
"ENSMUSG00000021803.11",-1.01171536037136,5.10669203822335,26.362188028699,0.00240240097727953,0.0130208087032573
"ENSMUSG00000037638.6",-1.07283694317274,2.85283313911352,26.3480701125602,0.00240553526592893,0.0130292608986337
"ENSMUSG00000023224.13",-1.94871883322242,3.43717328234214,26.3376866240668,0.00240784399965655,0.013037498253376
"ENSMUSG00000086416.2",-7.14384554701414,-1.79211785258894,34.1413188267134,0.00241735935021957,0.0130719101856481
"ENSMUSG00000049939.7",3.05803818232792,-0.516170253738345,26.2714856131607,0.00242263400175327,0.0130961531613889
"ENSMUSG00000089769.2",-1.8348804856621,0.431261485663514,26.2604302160004,0.00242511581307645,0.0131021152319802
"ENSMUSG00000057036.8",1.18574862203153,3.91281688488269,26.2273928892294,0.00243255276494791,0.0131210346668501
"ENSMUSG00000067276.6",2.42635679754289,3.76819320783243,26.2202230576173,0.00243417080542277,0.0131230805605811
"ENSMUSG00000005682.10",-1.13352026157425,5.27178331023406,26.2021153086936,0.00243826370481631,0.0131377237133167
